,timestamp,price,side,midprice,bookfeature,alpha,minprice,maxprice
313,2018-07-02 09:35:16,7045000,0,7031500.0,-2611864.877641555,-36730655774.273186,7004000,7093000
314,2018-07-02 09:35:20,7047000,0,7032000.0,-2431013.080108084,-34189767958.640087,7004000,7093000
315,2018-07-02 09:35:20,7047000,0,7032000.0,-2431013.080108084,-34189767958.640087,7004000,7093000
316,2018-07-02 09:35:21,7047000,0,7032500.0,-2474451.8388440087,-34803165113.34098,7004000,7093000
317,2018-07-02 09:41:14,7044000,0,7024000.0,-437204.226537602,-6141844974.400233,7002000,7093000
318,2018-07-02 09:41:14,7044000,0,7024000.0,-437204.226537602,-6141844974.400233,7002000,7093000
319,2018-07-02 09:42:57,7038000,0,7019000.0,-1848412.846895935,-25948019544.725136,6999000,7085000
320,2018-07-02 09:46:48,7029000,1,7013000.0,-2431985.824377007,-34111033172.7119,6994000,7077000
321,2018-07-02 09:53:17,7042000,0,7027500.0,-930161.674508146,-13073422335.211992,7005000,7098000
322,2018-07-02 09:57:48,7045000,1,7030500.0,-1974329.8439807435,-27761051936.213234,7005000,7072000
323,2018-07-02 10:11:23,7049000,0,7032000.0,963681.4349461263,13553215701.08232,7013000,7109000
324,2018-07-02 10:11:27,7042000,0,7031500.0,1609584.2020757105,22635582633.790718,7013000,7109000
325,2018-07-02 10:11:31,7050000,0,7032500.0,1583045.2465350423,22265531392.51537,7015000,7109000
326,2018-07-02 10:11:31,7050000,0,7032500.0,1583045.2465350423,22265531392.51537,7015000,7109000
327,2018-07-02 10:11:35,7050000,0,7033500.0,1552809.887517972,21843376687.71531,7015000,7105000
328,2018-07-02 10:11:39,7050000,0,7033500.0,-396279.2063625064,-5574459595.901378,7015000,7105000
329,2018-07-02 10:34:27,7047000,1,7034500.0,-1143682.8661172995,-16090474243.404285,7005000,7094000
330,2018-07-02 10:34:27,7047000,1,7034500.0,-1143682.8661172995,-16090474243.404285,7005000,7094000
331,2018-07-02 10:35:58,7053000,1,7036500.0,-1523978.3645462496,-21446947524.259373,7015000,7100000
332,2018-07-02 10:39:54,7053000,1,7038000.0,-2583816.9708603714,-36369807681.83059,7013000,7099000
333,2018-07-02 10:41:12,7047000,1,7034500.0,-1549556.4772408195,-21800710078.30109,7012000,7090000
334,2018-07-02 10:41:38,7051000,1,7035000.0,-1257040.7137689264,-17686562842.728794,7012000,7089000
335,2018-07-02 10:41:43,7044000,1,7032000.0,-981838.7974930136,-13808580847.941742,7005000,7089000
336,2018-07-02 10:41:54,7044000,1,7033500.0,-1548034.8466149252,-21776206187.332153,7005000,7089000
337,2018-07-02 10:41:54,7044000,1,7033500.0,-1548034.8466149252,-21776206187.332153,7005000,7089000
338,2018-07-02 10:41:54,7044000,1,7033500.0,-1548034.8466149252,-21776206187.332153,7005000,7089000
339,2018-07-02 10:42:58,7038000,1,7030000.0,-693833.0794767169,-9755293097.44264,7012000,7088000
340,2018-07-02 10:42:58,7038000,1,7030000.0,-693833.0794767169,-9755293097.44264,7012000,7088000
341,2018-07-02 10:43:55,7036000,1,7025000.0,-1192863.5861786762,-16759733385.810402,7005000,7086000
342,2018-07-02 10:47:41,7048000,0,7033000.0,-1384159.4823507136,-19469587278.74514,7015000,7101000
343,2018-07-02 10:50:47,7044000,0,7032000.0,-1549001.0350845652,-21785150557.429325,7015000,7090000
344,2018-07-02 11:01:38,7046000,0,7034000.0,-1654161.5896757292,-23270745243.55816,7015000,7092000
345,2018-07-02 11:01:38,7046000,0,7034000.0,-1654161.5896757292,-23270745243.55816,7015000,7092000
346,2018-07-02 11:03:13,7049000,0,7034500.0,-2152722.8717174707,-30286658082.193096,7017000,7095000
347,2018-07-02 11:03:13,7049000,0,7034500.0,-2152722.8717174707,-30286658082.193096,7017000,7095000
348,2018-07-02 11:03:49,7050000,0,7036000.0,-1045688.919305901,-14714934472.47264,7020000,7098000
349,2018-07-02 11:15:10,7049000,0,7035000.0,-19355.75783505384,-272335512.7392075,7021000,7091000
350,2018-07-02 11:25:07,7052000,1,7037000.0,-154235.52233400196,-2170710741.3287435,7021000,7088000
351,2018-07-02 12:43:51,7053000,0,7040500.0,2136821.114287257,30088578110.27887,7026000,7080000
352,2018-07-02 13:01:38,7056000,1,7044000.0,7550955.251819344,106377857587.63092,7030000,7082000
353,2018-07-02 13:07:12,7053000,1,7041000.0,1502700.1973425318,21161024178.97753,7022000,7077000
354,2018-07-02 13:39:23,7008000,0,6999000.0,-13099.793805388734,-183370913.6878315,6990000,7051000
355,2018-07-02 13:39:28,7008000,0,6999000.0,325011.1992756082,4549506767.459964,6990000,7053000
356,2018-07-02 13:41:57,7012000,1,7001500.0,618502.1777946865,8660885995.658995,6990000,7048000
357,2018-07-02 13:45:33,7017000,1,7005500.0,-1541475.7640851736,-21597616930.59737,6990000,7051000
358,2018-07-02 13:48:30,7016000,0,7005000.0,-2330979.040368464,-32657016355.562176,6993000,7052000
359,2018-07-02 13:54:28,7021000,1,7011000.0,-3042413.8311376637,-42660726740.21232,7000000,7055000
360,2018-07-02 14:03:24,7014000,1,7004500.0,-2772924.4250211073,-38845898270.12069,6993000,7052000
361,2018-07-02 14:56:19,7016000,0,7007500.0,-790765.8201581165,-11082582969.516003,7000000,7047000
362,2018-07-02 14:56:19,7016000,0,7007500.0,-790765.8201581165,-11082582969.516003,7000000,7047000
363,2018-07-02 14:56:20,7016000,0,7008000.0,-2175253.5045471005,-30488353119.73216,7000000,7047000
364,2018-07-02 15:11:08,7004000,0,6997000.0,-3822530.3813212826,-53492490156.21003,6990000,7026000
365,2018-07-02 15:11:35,7004000,1,6997500.0,-1578581.3879596498,-22092246524.4953,6990000,7028000
366,2018-07-02 15:11:36,7004000,1,6997000.0,-1375627.6447363934,-19250533260.44109,6990000,7031000
367,2018-07-02 15:13:55,7006000,1,6998500.0,-2191000.9693076983,-30667440567.399853,6990000,7035000
368,2018-07-02 15:16:11,7002000,1,6996000.0,-1469669.1317819813,-20563610491.893482,6990000,7031000
369,2018-07-02 15:17:32,6999000,1,6987500.0,293317.50529115833,4099112136.443938,6970000,7026000
370,2018-07-02 15:17:36,6997000,1,6986500.0,-384755.31167268474,-5376185970.002424,6970000,7026000
371,2018-07-02 15:17:36,6997000,1,6986500.0,-384755.31167268474,-5376185970.002424,6970000,7026000
372,2018-07-02 15:17:36,6997000,1,6986500.0,-384755.31167268474,-5376185970.002424,6970000,7026000
373,2018-07-02 15:17:36,6997000,1,6986500.0,-384755.31167268474,-5376185970.002424,6970000,7026000
374,2018-07-02 15:19:24,7001000,0,6988000.0,182720.71876992658,2553704765.528494,6974000,7032000
375,2018-07-02 15:20:22,6996000,1,6983500.0,1757994.622332437,24553910890.11715,6969000,7032000
376,2018-07-02 15:20:23,6996000,1,6983500.0,1753331.6839351393,24488783629.52209,6969000,7032000
377,2018-07-02 15:50:00,7031000,0,7012500.0,21487364.667990323,301360289468.56433,6990000,7061000
378,2018-07-02 15:50:00,7031000,0,7012500.0,21487364.667990323,301360289468.56433,6990000,7061000
379,2018-07-02 15:50:00,7031000,0,7012500.0,21487364.667990323,301360289468.56433,6990000,7061000
380,2018-07-02 15:50:04,7032000,0,7015000.0,17564528.48864683,246430334695.71506,6990000,7061000
381,2018-07-02 15:50:21,7024000,0,7013500.0,4455110.013074335,62491828153.3937,6991000,7061000
382,2018-07-02 15:54:45,7031000,1,7014000.0,12270965.766244195,172137107768.87357,6996000,7055000
383,2018-07-02 15:55:12,7030000,1,7013000.0,8697184.027026134,121986703163.06856,6995000,7055000
384,2018-07-02 16:01:12,7021000,1,7006000.0,337853.4982499322,4734003217.47805,6986000,7052000
385,2018-07-02 16:01:12,7021000,1,7006000.0,337853.4982499322,4734003217.47805,6986000,7052000
386,2018-07-02 16:01:17,7020000,1,7006500.0,69912.43967041094,979683017.1014684,6986000,7052000
387,2018-07-02 16:16:22,7030000,0,7012500.0,2500493.8592206948,35069426375.570244,6992000,7079000
388,2018-07-02 16:16:22,7030000,0,7012500.0,2500493.8592206948,35069426375.570244,6992000,7079000
389,2018-07-02 16:18:02,7032000,1,7016000.0,2554797.9626449123,35848925011.83341,6993000,7063000
390,2018-07-02 16:31:04,7047000,1,7032000.0,14107753.319418304,198411442684.299,7002000,7073000
391,2018-07-02 16:38:21,7044000,1,7030500.0,15211419.104410026,213887764027.10938,7017000,7067000
392,2018-07-02 16:48:44,7040000,1,7022500.0,11659959.053128943,163764124901.196,7002000,7062000
393,2018-07-02 16:57:00,7053000,0,7036000.0,9585363.610221107,134885236723.03143,7019000,7079000
394,2018-07-02 16:59:01,7063000,1,7049500.0,10615454.901112285,149667298650.7821,7032000,7099000
395,2018-07-02 16:59:20,7067000,1,7051000.0,18434086.581031792,259957488965.71033,7030000,7099000
396,2018-07-02 16:59:47,7058000,1,7046500.0,9174730.066250732,129299470823.67159,7029000,7092000
397,2018-07-02 17:02:21,7058000,1,7047000.0,11092425.281814922,156336641921.8995,7031000,7090000
398,2018-07-02 17:03:03,7055000,0,7043000.0,6500991.202662289,91572962080.70102,7030000,7096000
399,2018-07-02 17:08:58,7068000,1,7053000.0,9822060.933176175,138549991523.38312,7031000,7105000
400,2018-07-02 17:29:47,7056000,0,7045500.0,10791577.015187863,152064111721.0122,7032000,7089000
401,2018-07-02 17:39:11,7060000,1,7047500.0,6460588.426824842,91061993876.09615,7030000,7098000
402,2018-07-02 17:43:13,7058000,1,7045500.0,5484470.33987629,77281671559.19681,7031000,7081000
403,2018-07-02 19:22:32,7049000,0,7039500.0,6003879.172942076,84528614875.85149,7027000,7080000
404,2018-07-02 19:24:36,7056000,1,7045000.0,10390262.917964332,146398804514.11743,7027000,7090000
405,2018-07-02 19:24:55,7059000,1,7044000.0,9037427.121374907,127319273285.92969,7027000,7088000
406,2018-07-02 19:24:59,7053000,1,7046000.0,9559334.586787757,134710142997.01306,7027000,7088000
407,2018-07-02 19:24:59,7053000,1,7046000.0,9559334.586787757,134710142997.01306,7027000,7088000
408,2018-07-02 19:25:04,7052000,1,7044500.0,9188515.531937294,129456995329.46452,7029000,7088000
409,2018-07-02 19:25:16,7059000,1,7045500.0,6284966.586038288,88561464163.86551,7029000,7086000
410,2018-07-02 19:26:21,7058000,1,7045000.0,8052703.167792426,113462587634.1953,7030000,7088000
411,2018-07-02 19:32:13,7058000,1,7046000.0,9507537.778865397,133980222379.77118,7032000,7090000
412,2018-07-02 19:43:57,7066000,1,7053000.0,13356789.42989514,188410871698.10083,7033000,7089000
413,2018-07-02 19:58:24,7053000,1,7044000.0,-19965.137882350944,-281268862.4865601,7030000,7081000
414,2018-07-02 19:58:24,7053000,1,7044000.0,-19965.137882350944,-281268862.4865601,7030000,7081000
415,2018-07-02 19:58:24,7053000,1,7044000.0,-19965.137882350944,-281268862.4865601,7030000,7081000
416,2018-07-02 20:07:59,7057000,1,7045500.0,1164349.3798698746,16406847111.746403,7030000,7080000
417,2018-07-02 20:07:59,7057000,1,7045500.0,1164349.3798698746,16406847111.746403,7030000,7080000
418,2018-07-02 20:17:03,7062000,1,7052000.0,8666762.48265865,122236018055.4176,7032000,7090000
419,2018-07-02 21:13:50,7049000,0,7034000.0,3920276.4832221046,55150449565.96857,7017000,7074000
420,2018-07-02 21:13:51,7049000,0,7034000.0,3908192.505754836,54980452170.95903,7017000,7074000
421,2018-07-02 21:13:51,7049000,0,7034000.0,3908192.505754836,54980452170.95903,7017000,7074000
422,2018-07-02 21:16:03,7051000,0,7042000.0,-734252.5067726951,-10341212305.386639,7023000,7077000
423,2018-07-02 21:19:14,7056000,1,7043000.0,4179848.722860858,58877349110.21805,7029000,7077000
424,2018-07-02 22:05:21,7064000,1,7049500.0,-485584.2200785186,-6846251918.887034,7027000,7086000
425,2018-07-02 22:18:36,7085000,0,7064500.0,131135.84291716758,1852818324.5766609,7043000,7125000
426,2018-07-02 22:24:31,7099000,1,7083500.0,6750330.686935395,95631934841.81375,7055000,7140000
427,2018-07-02 22:24:32,7099000,1,7077000.0,6208553.514033722,87875866437.6333,7055000,7140000
428,2018-07-02 22:24:33,7099000,1,7082000.0,6043221.1968589295,85596185032.30989,7055000,7140000
429,2018-07-02 22:24:33,7099000,1,7082000.0,6043221.1968589295,85596185032.30989,7055000,7140000
430,2018-07-02 22:27:33,7125000,0,7106500.0,-651706.3472289359,-9262702313.164865,7088000,7177000
431,2018-07-02 22:28:32,7178000,1,7142500.0,-2158910.207418548,-30840032312.973957,7086000,7200000
432,2018-07-02 22:28:36,7177000,1,7134500.0,34062589.90260716,486039095320.3015,7086000,7216000
433,2018-07-02 22:28:36,7177000,1,7134500.0,34062589.90260716,486039095320.3015,7086000,7216000
434,2018-07-02 22:28:36,7177000,1,7134500.0,34062589.90260716,486039095320.3015,7086000,7216000
435,2018-07-02 22:29:57,7248000,1,7224000.0,-2380385.6004465623,-34391811155.25193,7180000,7294000
436,2018-07-02 22:30:25,7251000,0,7225000.0,-458814.041179589,-6629862895.045061,7199000,7298000
437,2018-07-02 22:30:28,7254000,0,7227000.0,-764385.8455877462,-11048433012.125284,7199000,7300000
438,2018-07-02 22:30:56,7270000,1,7242000.0,-1373790.861053342,-19897986831.496605,7188000,7300000
439,2018-07-02 22:33:06,7230000,0,7213000.0,-1845587.6240169276,-26624447064.068195,7165000,7281000
440,2018-07-02 22:34:05,7219000,1,7198500.0,1215980.8259431645,17506475951.10374,7165000,7280000
441,2018-07-02 22:34:27,7222000,0,7198500.0,-431627.83096737135,-6214145882.437245,7168000,7281000
442,2018-07-02 22:34:27,7226000,0,7198500.0,-431627.83096737135,-6214145882.437245,7168000,7281000
443,2018-07-02 22:35:24,7248000,1,7224000.0,488072.63453343976,7051673423.739138,7189000,7295000
444,2018-07-02 22:35:24,7248000,1,7224000.0,488072.63453343976,7051673423.739138,7189000,7295000
445,2018-07-02 22:36:20,7267000,0,7253500.0,2507475.841928344,36375952038.85449,7220000,7300000
446,2018-07-02 22:36:20,7267000,0,7253500.0,2507475.841928344,36375952038.85449,7220000,7300000
447,2018-07-02 22:36:21,7267000,0,7255500.0,77947.51478550583,1131096387.0524752,7220000,7300000
448,2018-07-02 22:36:48,7272000,1,7256000.0,-912641.1040327614,-13244247701.723434,7206000,7299000
449,2018-07-02 22:37:01,7268000,1,7250500.0,-944735.203723901,-13699605189.200289,7200000,7299000
450,2018-07-02 22:38:35,7250000,1,7208500.0,-2726075.308809437,-39301827727.10565,7166000,7285000
451,2018-07-02 22:45:11,7255000,0,7241000.0,-877938.7100108434,-12714308398.377033,7222000,7299000
452,2018-07-02 22:45:15,7262000,0,7244500.0,-1257085.0990392705,-18213905999.979992,7222000,7299000
453,2018-07-02 22:45:15,7262000,0,7244500.0,-1257085.0990392705,-18213905999.979992,7222000,7299000
454,2018-07-02 22:45:15,7262000,0,7244500.0,-1257085.0990392705,-18213905999.979992,7222000,7299000
455,2018-07-02 22:45:19,7263000,0,7244500.0,-926616.4963925546,-13425746416.231724,7226000,7299000
456,2018-07-02 22:45:19,7263000,0,7244500.0,-926616.4963925546,-13425746416.231724,7226000,7299000
457,2018-07-02 22:45:19,7258000,0,7244500.0,-926616.4963925546,-13425746416.231724,7226000,7299000
458,2018-07-02 22:45:25,7263000,0,7249000.0,-316809.24748900626,-4593100470.0956135,7226000,7299000
459,2018-07-02 22:45:28,7272000,1,7255500.0,-943682.3461185247,-13693774524.525911,7232000,7299000
460,2018-07-02 22:45:29,7272000,1,7252000.0,-1385472.2179129645,-20094889048.60964,7232000,7299000
461,2018-07-02 22:45:35,7272000,1,7253500.0,-2071398.3282533651,-30049775547.971565,7232000,7299000
462,2018-07-02 22:47:02,7281000,0,7266000.0,4142748.55258704,60202421966.19486,7243000,7300000
463,2018-07-02 22:47:02,7281000,0,7266000.0,4142748.55258704,60202421966.19486,7243000,7300000
464,2018-07-02 22:47:40,7300000,0,7275000.0,-1889972.247287836,-27499096198.038013,7246000,7359000
465,2018-07-02 22:47:40,7300000,0,7275000.0,-1889972.247287836,-27499096198.038013,7246000,7359000
466,2018-07-02 22:47:40,7300000,0,7275000.0,-1889972.247287836,-27499096198.038013,7246000,7359000
467,2018-07-02 22:47:40,7300000,0,7275000.0,-1889972.247287836,-27499096198.038013,7246000,7359000
468,2018-07-02 22:47:40,7300000,0,7275000.0,-1889972.247287836,-27499096198.038013,7246000,7359000
469,2018-07-02 22:47:40,7300000,0,7275000.0,-1889972.247287836,-27499096198.038013,7246000,7359000
470,2018-07-02 22:47:40,7300000,0,7275000.0,-1889972.247287836,-27499096198.038013,7246000,7359000
471,2018-07-02 22:47:41,7300000,0,7275500.0,-526573.092701247,-7662165071.895845,7246000,7359000
472,2018-07-02 22:47:42,7300000,0,7275000.0,-812594.248887918,-11823246321.319206,7246000,7359000
473,2018-07-02 22:48:16,7307000,1,7280000.0,1114790.4952190667,16231349610.389612,7243000,7355000
474,2018-07-02 22:48:20,7306000,1,7276500.0,-788325.4701790009,-11472500567.515,7243000,7350000
475,2018-07-02 22:48:26,7306000,1,7278000.0,-272417.9350929046,-3965315463.2123194,7244000,7350000
476,2018-07-02 22:50:11,7301000,1,7278000.0,152744.6115720356,2223350566.04255,7245000,7348000
477,2018-07-02 22:50:17,7302000,1,7278500.0,406258.7312184293,5913908350.346676,7245000,7348000
478,2018-07-02 22:52:43,7274000,1,7260000.0,-2529411.5931419553,-36727056332.421196,7232000,7311000
479,2018-07-02 22:52:43,7274000,1,7260000.0,-2529411.5931419553,-36727056332.421196,7232000,7311000
480,2018-07-02 22:53:36,7275000,1,7259500.0,-611665.7568396302,-8880775123.554592,7243000,7303000
481,2018-07-02 22:54:25,7262000,0,7252500.0,-1996389.4069993729,-28957628348.525906,7236000,7302000
482,2018-07-02 22:54:56,7260000,1,7248500.0,2659592.7220252585,38556115691.20017,7234000,7295000
483,2018-07-02 22:54:57,7260000,1,7247000.0,1243416.9080705903,18022084665.575138,7234000,7295000
484,2018-07-02 22:56:35,7257000,1,7245000.0,-70565.80818621442,-1022498560.618247,7226000,7293000
485,2018-07-02 22:57:32,7255000,0,7241000.0,533824.9250675235,7730852564.827875,7227000,7290000
486,2018-07-02 22:57:46,7257000,1,7244500.0,-1440842.9985997938,-20876374206.712414,7227000,7296000
487,2018-07-02 22:57:55,7258000,1,7244500.0,-1546205.4142286964,-22402970246.759583,7228000,7300000
488,2018-07-02 22:58:17,7259000,0,7246500.0,-374928.3799094809,-5433837010.028108,7232000,7300000
489,2018-07-02 22:58:22,7264000,0,7249500.0,-148579.412672461,-2154252904.338012,7232000,7300000
490,2018-07-02 22:58:44,7270000,1,7252000.0,937757.7110525649,13601237841.106401,7236000,7301000
491,2018-07-02 22:59:17,7278000,1,7262500.0,-149139.93599778786,-2166257570.3678684,7241000,7302000
492,2018-07-02 22:59:34,7279000,1,7263500.0,-86650.63080749102,-1258773713.7404222,7246000,7301000
493,2018-07-02 23:01:41,7285000,0,7272000.0,111175.968476763,1616943285.526041,7255000,7317000
494,2018-07-02 23:03:36,7292000,0,7274000.0,-860202.5988183795,-12514227407.609785,7254000,7324000
495,2018-07-02 23:06:34,7297000,0,7283500.0,376710.45703500323,5487541227.628892,7265000,7332000
496,2018-07-02 23:08:09,7320000,1,7299000.0,-2026519.9897548025,-29583138810.440605,7280000,7352000
497,2018-07-02 23:11:55,7318000,0,7297500.0,-2318629.987103002,-33840404661.76832,7277000,7340000
498,2018-07-02 23:12:09,7319000,1,7301500.0,-3815008.567419259,-55710570110.023445,7280000,7346000
499,2018-07-02 23:12:58,7332000,0,7311500.0,-127068.5766727617,-1858123796.6857944,7291000,7372000
500,2018-07-02 23:12:58,7332000,0,7311500.0,-127068.5766727617,-1858123796.6857944,7291000,7372000
501,2018-07-02 23:13:02,7332000,0,7311500.0,-44967.072971808724,-657553508.066759,7295000,7372000
502,2018-07-02 23:13:09,7337000,0,7318500.0,17909184.71307319,262136736645.2523,7291000,7372000
503,2018-07-02 23:13:13,7340000,0,7320000.0,7422676.45616205,108667983318.21242,7290000,7372000
504,2018-07-02 23:13:13,7340000,0,7320000.0,7422676.45616205,108667983318.21242,7290000,7372000
505,2018-07-02 23:13:17,7340000,0,7320000.0,-133022.7695343634,-1947453345.9830804,7283000,7372000
506,2018-07-02 23:14:18,7320000,1,7302500.0,2293653.1437429134,33498804164.36525,7277000,7360000
507,2018-07-02 23:14:18,7320000,1,7302500.0,2293653.1437429134,33498804164.36525,7277000,7360000
508,2018-07-02 23:14:18,7320000,1,7302500.0,2293653.1437429134,33498804164.36525,7277000,7360000
509,2018-07-02 23:14:21,7319000,1,7301000.0,1510080.5065352656,22050195556.427948,7277000,7359000
511,2018-07-02 23:16:24,7330000,1,7310500.0,843010.4595580604,12325655929.198402,7290000,7359000
512,2018-07-02 23:17:44,7341000,0,7321000.0,-548515.5971221691,-8031365373.062799,7301000,7367000
513,2018-07-02 23:17:48,7342000,0,7321500.0,-452334.7249313276,-6623537377.169431,7301000,7367000
514,2018-07-02 23:17:48,7342000,0,7321500.0,-452334.7249313276,-6623537377.169431,7301000,7367000
515,2018-07-02 23:18:07,7342000,0,7321500.0,-2536773.80016708,-37145978755.84655,7295000,7365000
516,2018-07-02 23:18:26,7340000,1,7320500.0,5334285.189577447,78099269460.60341,7300000,7365000
517,2018-07-02 23:22:41,7294000,0,7269500.0,-3321598.9818891315,-48292727597.68609,7245000,7344000
518,2018-07-02 23:23:21,7296000,1,7276500.0,-932056.6943426123,-13564221072.768038,7255000,7333000
519,2018-07-02 23:23:59,7290000,1,7276000.0,4997309.124748047,72720842383.33359,7252000,7322000
520,2018-07-02 23:27:02,7296000,0,7277500.0,-1471644.125600052,-21419780248.108757,7265000,7340000
521,2018-07-02 23:27:39,7304000,0,7288500.0,-849537.0162151139,-12383701085.367716,7273000,7354000
522,2018-07-02 23:27:39,7304000,0,7288500.0,-849537.0162151139,-12383701085.367716,7273000,7354000
523,2018-07-02 23:27:51,7310000,1,7296500.0,1367169.3637061343,19951102524.563618,7281000,7354000
524,2018-07-02 23:30:42,7301000,1,7290500.0,-2211848.516627011,-32250963220.93845,7273000,7340000
525,2018-07-02 23:38:47,7302000,0,7287500.0,8991401.461706284,131049676304.3691,7273000,7338000
526,2018-07-02 23:38:47,7302000,0,7287500.0,8991401.461706284,131049676304.3691,7273000,7338000
527,2018-07-02 23:42:53,7313000,1,7297500.0,1543250.9365822803,22523747419.41838,7278000,7340000
528,2018-07-02 23:42:53,7313000,1,7297500.0,1543250.9365822803,22523747419.41838,7278000,7340000
529,2018-07-02 23:42:57,7310000,1,7298500.0,1758969.9425125476,25675684250.85566,7278000,7340000
